component_id,name,observed_version,original_cpe,firmware_linkage_type,source,source_name,runtime_status,runtime_evidence,runtime_evidence_strength,upstream_product,upstream_vendor,product_identity_status,normalization_status,normalized_product_version,normalization_evidence,cpe_family_status,active_exact_match,deprecated_match,deprecated_resolution_status,deprecated_chain,resolved_active_cpe,active_product_family_match,stable_template_status,configuration_gate_passed,configuration_only_match,configuration_criteria,mapping_path,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,control_cpe_id,control_cpe_id_vs_gt,review_required,review_stage,review_reason,evidence_summary
199866,libjson-c5,0.15-2,cpe:2.3:a:libjson-c5:libjson-c5:0.15-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libjson-c,libjson-c,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:json-c_project:json-c,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199867,libjson-script20240329,2024-03-29-eb9bcb64-2,cpe:2.3:a:libjson-script20240329:libjson-script20240329:2024-03-29-eb9bcb64-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libubox,libjson-script,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199868,liblog,2024-09-30,cpe:2.3:a:liblog:liblog:2024-09-30:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/liblog,liblog,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199869,liblpac,1.3.11,cpe:2.3:a:liblpac:liblpac:1.3.11:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/esim-lpac,liblpac,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199870,liblua5.1.5,5.1.5-9,cpe:2.3:a:liblua5.1.5:liblua5.1.5:5.1.5-9:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/lua,liblua,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:lua:lua,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199871,liblzo2,2.10-4,cpe:2.3:a:liblzo2:liblzo2:2.10-4:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/lzo,liblzo,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:oberhumer:lzo,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199872,libmctl,4.10,cpe:2.3:a:libmctl:libmctl:4.10:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/mctl,libmctl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199873,libmdcollect,2024-12-02-2,cpe:2.3:a:libmdcollect:libmdcollect:2024-12-02-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/mdcollect,libmdcollect,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199874,libmnfinfo,2.25.1,cpe:2.3:a:libmnfinfo:libmnfinfo:2.25.1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/mnfinfo,libmnfinfo,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199875,libmnl0,1.0.4-2,cpe:2.3:a:libmnl0:libmnl0:1.0.4-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libmnl,libmnl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:netfilter:libmnl,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199876,libmodbus,7.13,cpe:2.3:a:libmodbus:libmodbus:7.13:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libmodbus,libmodbus,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:libmodbus:libmodbus,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199877,libmosquitto-ssl,2.0.20-1,cpe:2.3:a:libmosquitto-ssl:libmosquitto-ssl:2.0.20-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/mosquitto,libmosquitto-ssl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:eclipse:mosquitto,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199878,libnetfilter-conntrack3,1.0.8-1,cpe:2.3:a:libnetfilter-conntrack3:libnetfilter-conntrack3:1.0.8-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libnetfilter-conntrack,libnetfilter-conntrack,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:netfilter:libnetfilter_conntrack,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199879,libnetifd,2024-06-18-1,cpe:2.3:a:libnetifd:libnetifd:2024-06-18-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/libnetifd,libnetifd,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199880,libnfnetlink0,1.0.1-4,cpe:2.3:a:libnfnetlink0:libnfnetlink0:1.0.1-4:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libnfnetlink,libnfnetlink,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:netfilter:libnfnetlink,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199881,libnftnl11,1.2.5-5,cpe:2.3:a:libnftnl11:libnftnl11:1.2.5-5:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libnftnl,libnftnl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:netfilter:libnftnl,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199882,libnghttp2-14,1.43.0-1,cpe:2.3:a:libnghttp2-14:libnghttp2-14:1.43.0-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/nghttp2,libnghttp2,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:nghttp2:nghttp2,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199883,libnl-core200,3.9.0-1,cpe:2.3:a:libnl-core200:libnl-core200:3.9.0-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libnl,libnl-core,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:libnl_project:libnl,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199884,libnl-genl200,3.9.0-1,cpe:2.3:a:libnl-genl200:libnl-genl200:3.9.0-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libnl,libnl-genl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:libnl_project:libnl,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199885,libnl-tiny2023-04-02,2023-04-02-11b7c5f0-1,cpe:2.3:a:libnl-tiny2023-04-02:libnl-tiny2023-04-02:2023-04-02-11b7c5f0-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libnl-tiny,libnl-tiny,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199886,libopenssl-conf,3.0.14-3,cpe:2.3:a:libopenssl-conf:libopenssl-conf:3.0.14-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/openssl,libopenssl-conf,NON_PRODUCT_RUNTIME,"Exact ownership is configuration/init only; it does not contain libssl, libcrypto, or the openssl executable. Evidence: control+list+status; version and architecture match; UP-OPENSSL-SSL; UP-OPENSSL-CRYPTO; UP-OPENSSL-CLI.",STRONG,OpenSSL,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,cpe:/a:openssl:openssl,GT_ABSENT,false,,,"Exact ownership is configuration/init only; it does not contain libssl, libcrypto, or the openssl executable. Evidence: control+list+status; version and architecture match; UP-OPENSSL-SSL; UP-OPENSSL-CRYPTO; UP-OPENSSL-CLI."
199887,libopenssl-legacy,3.0.14-3,cpe:2.3:a:libopenssl-legacy:libopenssl-legacy:3.0.14-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/openssl,libopenssl-legacy,NON_PRODUCT_RUNTIME,Official and exact evidence identify a loadable provider for legacy algorithms rather than the principal OpenSSL libraries or CLI. Evidence: control+list+status; version and architecture match; UP-OPENSSL-LEGACY; UP-OPENSSL-CRYPTO.,STRONG,OpenSSL,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,cpe:/a:openssl:openssl,GT_ABSENT,false,,,Official and exact evidence identify a loadable provider for legacy algorithms rather than the principal OpenSSL libraries or CLI. Evidence: control+list+status; version and architecture match; UP-OPENSSL-LEGACY; UP-OPENSSL-CRYPTO.
199888,libopenssl3,3.0.14-3,cpe:2.3:a:libopenssl3:libopenssl3:3.0.14-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/openssl,libopenssl,PRODUCT_RUNTIME,carried forward from PRODUCT_RUNTIME v1; exact SBOM+control+status; Source siblings; UP-OPENSSL-3.0.14; UP-OPENWRT-POLICY,STRONG,OpenSSL,openssl,PARTIAL_OR_SPLIT_COMPONENT,PACKAGE_RELEASE_REMOVED,3.0.14,Official OpenSSL notes identify 3.0.14; exact Source siblings share 3.0.14-3; OpenWrt policy identifies the remaining suffix as package release. Evidence: exact SBOM+control+status; Source siblings; UP-OPENSSL-3.0.14; UP-OPENWRT-POLICY,UNIQUE_VERIFIED_FAMILY,cpe:2.3:a:openssl:openssl:3.0.14:*:*:*:*:*:*:*,false,,,,true,,false,false,,ACTIVE_EXACT,cpe:2.3:a:openssl:openssl:3.0.14:*:*:*:*:*:*:*,OFFICIAL_CPE_MAPPED,ACTIVE_EXACT,"[""VENDOR"", ""PRODUCT"", ""VERSION""]",cpe:/a:openssl:openssl,SAME_PART_VENDOR_PRODUCT,false,,,Reused fixed CPE family binding and official evidence from representative mapping case OPENSSL-01. | carried forward from PRODUCT_RUNTIME v1; exact SBOM+control+status; Source siblings; UP-OPENSSL-3.0.14; UP-OPENWRT-POLICY | Official OpenSSL notes identify 3.0.14; exact Source siblings share 3.0.14-3; OpenWrt policy identifies the remaining suffix as package release. Evidence: exact SBOM+control+status; Source siblings; UP-OPENSSL-3.0.14; UP-OPENWRT-POLICY
199889,libparam,2025-02-14,cpe:2.3:a:libparam:libparam:2025-02-14:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/libs/libparam,libparam,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199890,libpcap1,1.9.1-3,cpe:2.3:a:libpcap1:libpcap1:1.9.1-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/libpcap,libpcap,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:tcpdump:libpcap,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199891,libpcre2,10.37-5,cpe:2.3:a:libpcre2:libpcre2:10.37-5:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/pcre2,libpcre2,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:pcre:pcre,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199892,libpthread,1.2.4-3,cpe:2.3:a:libpthread:libpthread:1.2.4-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/toolchain,libpthread,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class META_OR_HELPER_PACKAGE; representative paths: ,MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class META_OR_HELPER_PACKAGE; representative paths: 
199893,librms,2025-03-20-1,cpe:2.3:a:librms:librms:2025-03-20-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/rms-packages,librms,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199894,librt,1.2.4-3,cpe:2.3:a:librt:librt:1.2.4-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/toolchain,librt,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class META_OR_HELPER_PACKAGE; representative paths: ,MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class META_OR_HELPER_PACKAGE; representative paths: 
199895,librut_fota,2.16.1,cpe:2.3:a:librut_fota:librut_fota:2.16.1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/rut_fota,librut_fota,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199896,libsqlite3-0,3410200-1,cpe:2.3:a:libsqlite3-0:libsqlite3-0:3410200-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/sqlite3,libsqlite3,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:sqlite:sqlite,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
199897,libss2,1.47.0-2,cpe:2.3:a:libss2:libss2:1.47.0-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/e2fsprogs,libss,NON_PRODUCT_RUNTIME,"The package is a bundled parsing library, not a filesystem management executable or established principal suite runtime. Evidence: control+list+status; version and architecture match; UP-E2FSPROGS-README; UP-E2FSPROGS-INSTALL.",MODERATE,e2fsprogs,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,cpe:/a:e2fsprogs_project:e2fsprogs,GT_ABSENT,false,,,"The package is a bundled parsing library, not a filesystem management executable or established principal suite runtime. Evidence: control+list+status; version and architecture match; UP-E2FSPROGS-README; UP-E2FSPROGS-INSTALL."
199898,libstdcpp6,8.4.0-3,cpe:2.3:a:libstdcpp6:libstdcpp6:8.4.0-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/toolchain,libstdcpp,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
