primary_cpe,component_count,status,matched_cpe_name_id,deprecated,snapshot_id
cpe:2.3:a:libcrypto3:libcrypto3:3.5.7-r0:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libctf-nobfd0:libctf-nobfd0:2.40-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libctf-nobfd0:libctf-nobfd0:2.44-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libctf0:libctf0:2.40-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libctf0:libctf0:2.44-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libcurl3-gnutls:libcurl3-gnutls:7.88.1-10\+deb12u15:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libcurl3t64-gnutls:libcurl3t64-gnutls:8.14.1-2\+deb13u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libcurl4-openssl-dev:libcurl4-openssl-dev:7.88.1-10\+deb12u15:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libcurl4-openssl-dev:libcurl4-openssl-dev:8.14.1-2\+deb13u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libcurl4:libcurl4:7.88.1-10\+deb12u15:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libcurl4t64:libcurl4t64:8.14.1-2\+deb13u4:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdatrie-dev:libdatrie-dev:0.2.13-3\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdatrie1:libdatrie1:0.2.13-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdatrie1:libdatrie1:0.2.13-3\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdav1d-dev:libdav1d-dev:1.5.1-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdav1d6:libdav1d6:1.0.0-2\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdav1d7:libdav1d7:1.5.1-1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb-dev:libdb-dev:5.3.2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb-dev:libdb-dev:5.3.4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb5.3-dev:libdb5.3-dev:5.3.28\+dfsg2-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb5.3-dev:libdb5.3-dev:5.3.28\+dfsg2-9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb5.3:libdb5.3:5.3.28\+dfsg2-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb5.3t64:libdb5.3t64:5.3.28\+dfsg2-10ubuntu1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdb5.3t64:libdb5.3t64:5.3.28\+dfsg2-9:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libde265-0:libde265-0:1.0.11-1\+deb12u2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libde265-0:libde265-0:1.0.15-1\+b3:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdebconfclient0:libdebconfclient0:0.270:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdebconfclient0:libdebconfclient0:0.280:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdebconfclient0:libdebconfclient0:0.280ubuntu1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdeflate-dev:libdeflate-dev:1.14-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdeflate-dev:libdeflate-dev:1.23-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdeflate0:libdeflate0:1.14-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdeflate0:libdeflate0:1.23-2:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdjvulibre-dev:libdjvulibre-dev:3.5.28-2.2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdjvulibre-dev:libdjvulibre-dev:3.5.28-2.2\~deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdjvulibre-text:libdjvulibre-text:3.5.28-2.2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdjvulibre-text:libdjvulibre-text:3.5.28-2.2\~deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdjvulibre21:libdjvulibre21:3.5.28-2.2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdjvulibre21:libdjvulibre21:3.5.28-2.2\~deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdpkg-perl:libdpkg-perl:1.21.23:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libdpkg-perl:libdpkg-perl:1.22.22:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libedit2:libedit2:3.1-20221030-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libedit2:libedit2:3.1-20250104-1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libelf1:libelf1:0.188-2.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libelf1t64:libelf1t64:0.192-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liberror-perl:liberror-perl:0.17029-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liberror-perl:liberror-perl:0.17030-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-2.1-7:libevent-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-2.1-7t64:libevent-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-core-2.1-7:libevent-core-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-core-2.1-7t64:libevent-core-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-dev:libevent-dev:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-dev:libevent-dev:2.1.12-stable-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-extra-2.1-7:libevent-extra-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-extra-2.1-7t64:libevent-extra-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-openssl-2.1-7:libevent-openssl-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-openssl-2.1-7t64:libevent-openssl-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-pthreads-2.1-7:libevent-pthreads-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libevent-pthreads-2.1-7t64:libevent-pthreads-2.1-7t64:2.1.12-stable-10\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexif-dev:libexif-dev:0.6.24-1\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexif-dev:libexif-dev:0.6.25-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexif12:libexif12:0.6.24-1\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexif12:libexif12:0.6.25-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexpat1-dev:libexpat1-dev:2.5.0-1\+deb12u2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexpat1-dev:libexpat1-dev:2.7.1-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexpat1:libexpat1:2.5.0-1\+deb12u2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libexpat1:libexpat1:2.7.1-2:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libext2fs2:libext2fs2:1.47.0-2\+b2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libext2fs2t64:libext2fs2t64:1.47.2-3ubuntu4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libffi-dev:libffi-dev:3.4.4-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libffi-dev:libffi-dev:3.4.8-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libffi8:libffi8:3.4.4-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libffi8:libffi8:3.4.8-2:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-bin:libfftw3-bin:3.3.10-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-dev:libfftw3-dev:3.3.10-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-double3:libfftw3-double3:3.3.10-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-double3:libfftw3-double3:3.3.10-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-long3:libfftw3-long3:3.3.10-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-quad3:libfftw3-quad3:3.3.10-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfftw3-single3:libfftw3-single3:3.3.10-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfido2-1:libfido2-1:1.12.0-2\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfido2-1:libfido2-1:1.15.0-1\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfontconfig-dev:libfontconfig-dev:2.14.1-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfontconfig-dev:libfontconfig-dev:2.15.0-2.3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfontconfig1:libfontconfig1:2.14.1-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfontconfig1:libfontconfig1:2.15.0-2.3:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfreetype-dev:libfreetype-dev:2.12.1\+dfsg-5\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfreetype-dev:libfreetype-dev:2.13.3\+dfsg-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfreetype6-dev:libfreetype6-dev:2.12.1\+dfsg-5\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfreetype6:libfreetype6:2.12.1\+dfsg-5\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfreetype6:libfreetype6:2.13.3\+dfsg-1\+deb13u1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfribidi-dev:libfribidi-dev:1.0.16-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfribidi0:libfribidi0:1.0.16-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libfribidi0:libfribidi0:1.0.8-2.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgav1-1:libgav1-1:0.19.0-3\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcc-12-dev:libgcc-12-dev:12.2.0-14\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcc-14-dev:libgcc-14-dev:14.2.0-19:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcc-s1:libgcc-s1:12.2.0-14\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcc-s1:libgcc-s1:14.2.0-19:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcc-s1:libgcc-s1:16-20260322-1ubuntu1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcrypt20:libgcrypt20:1.10.1-3\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcrypt20:libgcrypt20:1.11.0-7\+deb13u1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgcrypt20:libgcrypt20:1.12.0-2ubuntu1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgd3:libgd3:2.3.3-13:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdbm-compat4:libgdbm-compat4:1.23-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdbm-compat4t64:libgdbm-compat4t64:1.24-2:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdbm-dev:libgdbm-dev:1.23-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdbm-dev:libgdbm-dev:1.24-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdbm6:libgdbm6:1.23-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdbm6t64:libgdbm6t64:1.24-2:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf-2.0-0:libgdk-pixbuf-2.0-0:2.42.10\+dfsg-1\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf-2.0-0:libgdk-pixbuf-2.0-0:2.42.12\+dfsg-4\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf-2.0-dev:libgdk-pixbuf-2.0-dev:2.42.10\+dfsg-1\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf-2.0-dev:libgdk-pixbuf-2.0-dev:2.42.12\+dfsg-4\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf2.0-bin:libgdk-pixbuf2.0-bin:2.42.10\+dfsg-1\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf2.0-bin:libgdk-pixbuf2.0-bin:2.42.12\+dfsg-4\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf2.0-common:libgdk-pixbuf2.0-common:2.42.10\+dfsg-1\+deb12u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgdk-pixbuf2.0-common:libgdk-pixbuf2.0-common:2.42.12\+dfsg-4\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgeoip1t64:libgeoip1t64:1.6.12-11.2\~deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgio-2.0-dev-bin:libgio-2.0-dev-bin:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgio-2.0-dev:libgio-2.0-dev:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgirepository-1.0-1:libgirepository-1.0-1:1.74.0-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgirepository-2.0-0:libgirepository-2.0-0:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-0:libglib2.0-0:2.74.6-2\+deb12u9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-0t64:libglib2.0-0t64:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-bin:libglib2.0-bin:2.74.6-2\+deb12u9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-bin:libglib2.0-bin:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-data:libglib2.0-data:2.74.6-2\+deb12u9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-data:libglib2.0-data:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-dev-bin:libglib2.0-dev-bin:2.74.6-2\+deb12u9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-dev-bin:libglib2.0-dev-bin:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-dev:libglib2.0-dev:2.74.6-2\+deb12u9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libglib2.0-dev:libglib2.0-dev:2.84.4-3\~deb13u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmp-dev:libgmp-dev:2\:6.2.1\+dfsg1-1.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmp-dev:libgmp-dev:2\:6.3.0\+dfsg-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmp10:libgmp10:2\:6.2.1\+dfsg1-1.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmp10:libgmp10:2\:6.3.0\+dfsg-3:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmp10:libgmp10:2\:6.3.0\+dfsg-5ubuntu2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmpxx4ldbl:libgmpxx4ldbl:2\:6.2.1\+dfsg1-1.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgmpxx4ldbl:libgmpxx4ldbl:2\:6.3.0\+dfsg-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgnutls-dane0t64:libgnutls-dane0t64:3.8.9-3\+deb13u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgnutls-openssl27t64:libgnutls-openssl27t64:3.8.9-3\+deb13u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgnutls28-dev:libgnutls28-dev:3.8.9-3\+deb13u4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgnutls30:libgnutls30:3.7.9-2\+deb12u7:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgnutls30t64:libgnutls30t64:3.8.9-3\+deb13u4:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgomp1:libgomp1:12.2.0-14\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgomp1:libgomp1:14.2.0-19:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgpg-error0:libgpg-error0:1.46-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgpg-error0:libgpg-error0:1.51-4:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgpg-error0:libgpg-error0:1.58-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgprofng0:libgprofng0:2.40-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgprofng0:libgprofng0:2.44-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgraphite2-3:libgraphite2-3:1.3.14-1\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgraphite2-3:libgraphite2-3:1.3.14-2\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgraphite2-dev:libgraphite2-dev:1.3.14-2\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgssapi-krb5-2:libgssapi-krb5-2:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgssapi-krb5-2:libgssapi-krb5-2:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgssrpc4:libgssrpc4:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libgssrpc4t64:libgssrpc4t64:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz-cairo0:libharfbuzz-cairo0:10.2.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz-dev:libharfbuzz-dev:10.2.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz-gobject0:libharfbuzz-gobject0:10.2.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz-icu0:libharfbuzz-icu0:10.2.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz-subset0:libharfbuzz-subset0:10.2.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz0b:libharfbuzz0b:10.2.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libharfbuzz0b:libharfbuzz0b:6.0.0\+dfsg-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libheif-plugin-dav1d:libheif-plugin-dav1d:1.19.8-1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
