component_id,image_id,image_reference,component_name,component_version,primary_cpe,status,matched_cpe_name_id,deprecated,snapshot_id
145750,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/clwbintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145751,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/clzerointrin.h,,,NOT_PRESENT,,,20260725T035002Z
145752,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/cpuid.h,,,NOT_PRESENT,,,20260725T035002Z
145753,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/cross-stdarg.h,,,NOT_PRESENT,,,20260725T035002Z
145754,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/emmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145755,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/enqcmdintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145756,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/f16cintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145757,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/float.h,,,NOT_PRESENT,,,20260725T035002Z
145758,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/fma4intrin.h,,,NOT_PRESENT,,,20260725T035002Z
145759,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/fmaintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145760,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/fxsrintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145761,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/gcov.h,,,NOT_PRESENT,,,20260725T035002Z
145762,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/gfniintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145763,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/hresetintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145764,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/ia32intrin.h,,,NOT_PRESENT,,,20260725T035002Z
145765,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/immintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145766,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/iso646.h,,,NOT_PRESENT,,,20260725T035002Z
145767,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/keylockerintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145768,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/limits.h,,,NOT_PRESENT,,,20260725T035002Z
145769,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/lwpintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145770,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/lzcntintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145771,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/mm3dnow.h,,,NOT_PRESENT,,,20260725T035002Z
145773,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/mmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145772,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/mm_malloc.h,,,NOT_PRESENT,,,20260725T035002Z
145774,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/movdirintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145775,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/mwaitintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145776,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/mwaitxintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145777,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/nmmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145778,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/omp.h,,,NOT_PRESENT,,,20260725T035002Z
145779,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/openacc.h,,,NOT_PRESENT,,,20260725T035002Z
145780,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/pconfigintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145781,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/pkuintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145782,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/pmmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145783,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/popcntintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145784,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/prfchwintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145785,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/quadmath.h,,,NOT_PRESENT,,,20260725T035002Z
145786,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/quadmath_weak.h,,,NOT_PRESENT,,,20260725T035002Z
145787,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/rdseedintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145788,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/rtmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145789,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/sanitizer/asan_interface.h,,,NOT_PRESENT,,,20260725T035002Z
145790,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/sanitizer/common_interface_defs.h,,,NOT_PRESENT,,,20260725T035002Z
145791,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/sanitizer/hwasan_interface.h,,,NOT_PRESENT,,,20260725T035002Z
145792,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/sanitizer/lsan_interface.h,,,NOT_PRESENT,,,20260725T035002Z
145793,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/sanitizer/tsan_interface.h,,,NOT_PRESENT,,,20260725T035002Z
145794,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/serializeintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145795,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/sgxintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145796,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/shaintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145797,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/smmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145798,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdalign.h,,,NOT_PRESENT,,,20260725T035002Z
145799,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdarg.h,,,NOT_PRESENT,,,20260725T035002Z
145800,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdatomic.h,,,NOT_PRESENT,,,20260725T035002Z
145801,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdbool.h,,,NOT_PRESENT,,,20260725T035002Z
145802,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stddef.h,,,NOT_PRESENT,,,20260725T035002Z
145803,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdfix.h,,,NOT_PRESENT,,,20260725T035002Z
145804,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdint-gcc.h,,,NOT_PRESENT,,,20260725T035002Z
145805,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdint.h,,,NOT_PRESENT,,,20260725T035002Z
145806,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/stdnoreturn.h,,,NOT_PRESENT,,,20260725T035002Z
145807,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/syslimits.h,,,NOT_PRESENT,,,20260725T035002Z
145808,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/tbmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145809,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/tmmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145810,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/tsxldtrkintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145811,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/uintrintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145812,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/unwind.h,,,NOT_PRESENT,,,20260725T035002Z
145813,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/vaesintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145814,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/varargs.h,,,NOT_PRESENT,,,20260725T035002Z
145815,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/vpclmulqdqintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145816,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/waitpkgintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145817,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/wbnoinvdintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145818,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/wmmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145819,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/x86gprintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145820,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/x86intrin.h,,,NOT_PRESENT,,,20260725T035002Z
145821,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xmmintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145822,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xopintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145823,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xsavecintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145824,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xsaveintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145825,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xsaveoptintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145826,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xsavesintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145827,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/include/xtestintrin.h,,,NOT_PRESENT,,,20260725T035002Z
145828,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libasan.a,,,NOT_PRESENT,,,20260725T035002Z
145829,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libasan_preinit.o,,,NOT_PRESENT,,,20260725T035002Z
145830,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libatomic.a,,,NOT_PRESENT,,,20260725T035002Z
145831,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libbacktrace.a,,,NOT_PRESENT,,,20260725T035002Z
145832,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libgcc.a,,,NOT_PRESENT,,,20260725T035002Z
145833,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libgcc_eh.a,,,NOT_PRESENT,,,20260725T035002Z
145834,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libgcc_s.so,,,NOT_PRESENT,,,20260725T035002Z
145835,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libgcov.a,,,NOT_PRESENT,,,20260725T035002Z
145836,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libgomp.a,,,NOT_PRESENT,,,20260725T035002Z
145837,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libgomp.spec,,,NOT_PRESENT,,,20260725T035002Z
145838,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libitm.a,,,NOT_PRESENT,,,20260725T035002Z
145839,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libitm.spec,,,NOT_PRESENT,,,20260725T035002Z
145840,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/liblsan.a,,,NOT_PRESENT,,,20260725T035002Z
145841,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/liblsan_preinit.o,,,NOT_PRESENT,,,20260725T035002Z
145842,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/liblto_plugin.so,,,NOT_PRESENT,,,20260725T035002Z
145843,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libquadmath.a,,,NOT_PRESENT,,,20260725T035002Z
145844,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libsanitizer.spec,,,NOT_PRESENT,,,20260725T035002Z
145845,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libssp_nonshared.a,,,NOT_PRESENT,,,20260725T035002Z
145846,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libstdc++.a,,,NOT_PRESENT,,,20260725T035002Z
145847,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libstdc++fs.a,,,NOT_PRESENT,,,20260725T035002Z
145848,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libsupc++.a,,,NOT_PRESENT,,,20260725T035002Z
145849,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libtsan.a,,,NOT_PRESENT,,,20260725T035002Z
145850,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libtsan_preinit.o,,,NOT_PRESENT,,,20260725T035002Z
145851,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/libubsan.a,,,NOT_PRESENT,,,20260725T035002Z
145853,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/lto1,,,NOT_PRESENT,,,20260725T035002Z
145852,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/lto-wrapper,,,NOT_PRESENT,,,20260725T035002Z
145854,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/plugin/libcc1plugin.so.0.0.0,,,NOT_PRESENT,,,20260725T035002Z
145855,19,docker.io/library/node:24.18.0,/usr/lib/gcc/x86_64-linux-gnu/12/plugin/libcp1plugin.so.0.0.0,,,NOT_PRESENT,,,20260725T035002Z
137235,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git,,,NOT_PRESENT,,,20260725T035002Z
137236,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-add--interactive,,,NOT_PRESENT,,,20260725T035002Z
137237,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-bisect,,,NOT_PRESENT,,,20260725T035002Z
137238,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-daemon,,,NOT_PRESENT,,,20260725T035002Z
137239,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-difftool--helper,,,NOT_PRESENT,,,20260725T035002Z
137240,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-filter-branch,,,NOT_PRESENT,,,20260725T035002Z
137241,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-http-backend,,,NOT_PRESENT,,,20260725T035002Z
137242,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-http-fetch,,,NOT_PRESENT,,,20260725T035002Z
137243,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-http-push,,,NOT_PRESENT,,,20260725T035002Z
137244,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-imap-send,,,NOT_PRESENT,,,20260725T035002Z
137245,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-instaweb,,,NOT_PRESENT,,,20260725T035002Z
137246,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-merge-octopus,,,NOT_PRESENT,,,20260725T035002Z
137247,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-merge-one-file,,,NOT_PRESENT,,,20260725T035002Z
137248,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-merge-resolve,,,NOT_PRESENT,,,20260725T035002Z
137249,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-mergetool,,,NOT_PRESENT,,,20260725T035002Z
137250,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-mergetool--lib,,,NOT_PRESENT,,,20260725T035002Z
137251,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-quiltimport,,,NOT_PRESENT,,,20260725T035002Z
137252,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-remote-http,,,NOT_PRESENT,,,20260725T035002Z
137253,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-request-pull,,,NOT_PRESENT,,,20260725T035002Z
137258,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-shell,,,NOT_PRESENT,,,20260725T035002Z
137254,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-sh-i18n,,,NOT_PRESENT,,,20260725T035002Z
137255,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-sh-i18n--envsubst,,,NOT_PRESENT,,,20260725T035002Z
137256,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-sh-prompt,,,NOT_PRESENT,,,20260725T035002Z
137257,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-sh-setup,,,NOT_PRESENT,,,20260725T035002Z
137259,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-submodule,,,NOT_PRESENT,,,20260725T035002Z
137260,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-subtree,,,NOT_PRESENT,,,20260725T035002Z
137261,19,docker.io/library/node:24.18.0,/usr/lib/git-core/git-web--browse,,,NOT_PRESENT,,,20260725T035002Z
137262,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/araxis,,,NOT_PRESENT,,,20260725T035002Z
137263,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/bc,,,NOT_PRESENT,,,20260725T035002Z
137264,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/codecompare,,,NOT_PRESENT,,,20260725T035002Z
137265,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/deltawalker,,,NOT_PRESENT,,,20260725T035002Z
137266,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/diffmerge,,,NOT_PRESENT,,,20260725T035002Z
137267,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/diffuse,,,NOT_PRESENT,,,20260725T035002Z
137268,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/ecmerge,,,NOT_PRESENT,,,20260725T035002Z
137269,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/emerge,,,NOT_PRESENT,,,20260725T035002Z
137270,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/examdiff,,,NOT_PRESENT,,,20260725T035002Z
137271,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/guiffy,,,NOT_PRESENT,,,20260725T035002Z
137272,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/gvimdiff,,,NOT_PRESENT,,,20260725T035002Z
137273,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/kdiff3,,,NOT_PRESENT,,,20260725T035002Z
137274,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/kompare,,,NOT_PRESENT,,,20260725T035002Z
137275,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/meld,,,NOT_PRESENT,,,20260725T035002Z
137276,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/nvimdiff,,,NOT_PRESENT,,,20260725T035002Z
137277,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/opendiff,,,NOT_PRESENT,,,20260725T035002Z
137278,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/p4merge,,,NOT_PRESENT,,,20260725T035002Z
137279,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/smerge,,,NOT_PRESENT,,,20260725T035002Z
137280,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/tkdiff,,,NOT_PRESENT,,,20260725T035002Z
137281,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/tortoisemerge,,,NOT_PRESENT,,,20260725T035002Z
137282,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/vimdiff,,,NOT_PRESENT,,,20260725T035002Z
137283,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/winmerge,,,NOT_PRESENT,,,20260725T035002Z
137284,19,docker.io/library/node:24.18.0,/usr/lib/git-core/mergetools/xxdiff,,,NOT_PRESENT,,,20260725T035002Z
137285,19,docker.io/library/node:24.18.0,/usr/lib/git-core/scalar,,,NOT_PRESENT,,,20260725T035002Z
136236,19,docker.io/library/node:24.18.0,/usr/lib/gnupg/dirmngr_ldap,,,NOT_PRESENT,,,20260725T035002Z
136237,19,docker.io/library/node:24.18.0,/usr/lib/gnupg/gpg-check-pattern,,,NOT_PRESENT,,,20260725T035002Z
136238,19,docker.io/library/node:24.18.0,/usr/lib/gnupg/gpg-preset-passphrase,,,NOT_PRESENT,,,20260725T035002Z
136239,19,docker.io/library/node:24.18.0,/usr/lib/gnupg/gpg-protect-tool,,,NOT_PRESENT,,,20260725T035002Z
136240,19,docker.io/library/node:24.18.0,/usr/lib/gnupg/gpg-wks-client,,,NOT_PRESENT,,,20260725T035002Z
131582,19,docker.io/library/node:24.18.0,/usr/lib/init/init-d-script,,,NOT_PRESENT,,,20260725T035002Z
131583,19,docker.io/library/node:24.18.0,/usr/lib/init/vars.sh,,,NOT_PRESENT,,,20260725T035002Z
131584,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_ADDRESS,,,NOT_PRESENT,,,20260725T035002Z
131585,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_COLLATE,,,NOT_PRESENT,,,20260725T035002Z
131586,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_CTYPE,,,NOT_PRESENT,,,20260725T035002Z
131587,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_IDENTIFICATION,,,NOT_PRESENT,,,20260725T035002Z
131588,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_MEASUREMENT,,,NOT_PRESENT,,,20260725T035002Z
131589,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_MESSAGES/SYS_LC_MESSAGES,,,NOT_PRESENT,,,20260725T035002Z
131590,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_MONETARY,,,NOT_PRESENT,,,20260725T035002Z
131591,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_NAME,,,NOT_PRESENT,,,20260725T035002Z
131592,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_NUMERIC,,,NOT_PRESENT,,,20260725T035002Z
131593,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_PAPER,,,NOT_PRESENT,,,20260725T035002Z
131594,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_TELEPHONE,,,NOT_PRESENT,,,20260725T035002Z
131595,19,docker.io/library/node:24.18.0,/usr/lib/locale/C.utf8/LC_TIME,,,NOT_PRESENT,,,20260725T035002Z
131596,19,docker.io/library/node:24.18.0,/usr/lib/lsb/init-functions,,,NOT_PRESENT,,,20260725T035002Z
131597,19,docker.io/library/node:24.18.0,/usr/lib/lsb/init-functions.d/00-verbose,,,NOT_PRESENT,,,20260725T035002Z
145856,19,docker.io/library/node:24.18.0,/usr/lib/mime/packages/imagemagick-6.q16,,,NOT_PRESENT,,,20260725T035002Z
137286,19,docker.io/library/node:24.18.0,/usr/lib/mime/packages/sensible-utils,,,NOT_PRESENT,,,20260725T035002Z
131598,19,docker.io/library/node:24.18.0,/usr/lib/mime/packages/tar,,,NOT_PRESENT,,,20260725T035002Z
145857,19,docker.io/library/node:24.18.0,/usr/lib/mime/packages/unzip,,,NOT_PRESENT,,,20260725T035002Z
131599,19,docker.io/library/node:24.18.0,/usr/lib/mime/packages/util-linux,,,NOT_PRESENT,,,20260725T035002Z
137287,19,docker.io/library/node:24.18.0,/usr/lib/openssh/agent-launch,,,NOT_PRESENT,,,20260725T035002Z
137288,19,docker.io/library/node:24.18.0,/usr/lib/openssh/ssh-keysign,,,NOT_PRESENT,,,20260725T035002Z
137289,19,docker.io/library/node:24.18.0,/usr/lib/openssh/ssh-pkcs11-helper,,,NOT_PRESENT,,,20260725T035002Z
137290,19,docker.io/library/node:24.18.0,/usr/lib/openssh/ssh-sk-helper,,,NOT_PRESENT,,,20260725T035002Z
131600,19,docker.io/library/node:24.18.0,/usr/lib/os-release,,,NOT_PRESENT,,,20260725T035002Z
137313,19,docker.io/library/node:24.18.0,/usr/lib/python3.11/abc.py,,,NOT_PRESENT,,,20260725T035002Z
137314,19,docker.io/library/node:24.18.0,/usr/lib/python3.11/aifc.py,,,NOT_PRESENT,,,20260725T035002Z
137297,19,docker.io/library/node:24.18.0,/usr/lib/python3.11/_aix_support.py,,,NOT_PRESENT,,,20260725T035002Z
137315,19,docker.io/library/node:24.18.0,/usr/lib/python3.11/antigravity.py,,,NOT_PRESENT,,,20260725T035002Z
137316,19,docker.io/library/node:24.18.0,/usr/lib/python3.11/argparse.py,,,NOT_PRESENT,,,20260725T035002Z
137317,19,docker.io/library/node:24.18.0,/usr/lib/python3.11/ast.py,,,NOT_PRESENT,,,20260725T035002Z
